Sample,C+AC0-FOMI+AC0-AGAR+AC0-POT+AC0-63,C+AC0-FOMI+AC0-AGAR+AC0-POT+AC0-64,C+AC0-PENI+AC0-AGAR+AC0-OAT+AC0-65,C+AC0-PENI+AC0-AGAR+AC0-OAT+AC0-66,C+AC0-PENI+AC0-AGAR+AC0-POT+AC0-56,C+AC0-PENI+AC0-AGAR+AC0-POT+AC0-57,C+AC0-PENI+AC0-AGAR+AC0-POT+AC0-62,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-50,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-52,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-59,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-60,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-61,C+AC0-UNKN+AC0-AGAR+AC0-POT+AC0-55,C+AC0-UNKN+AC0-AGAR+AC0-POT+AC0-67,F+AC0-MSUB+AC0-WOOD+AC0-EPB+AC0-20,F+AC0-MSUB+AC0-WOOD+AC0-EPB+AC0-22,F+AC0-MSUB+AC0-WOOD+AC0-SAB+AC0-28,L+AC0-CBRA+AC0-BARK+AC0-BOJ+AC0-02,L+AC0-CFUR+AC0-BARK+AC0-BOJ+AC0-01,L+AC0-CFUR+AC0-BARK+AC0-BOJ+AC0-11,L+AC0-CFUR+AC0-BARK+AC0-BOJ+AC0-12,L+AC0-CFUR+AC0-WOOD+AC0-BOJ+AC0-15,L+AC0-CSTE+AC0-BARK+AC0-UKN+AC0-42,L+AC0-CSTE+AC0-WOOD+AC0-EPB+AC0-39,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-06,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-08,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-21,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-36,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-46,L+AC0-CTRI+AC0-WOOD+AC0-BOJ+AC0-26
pos6908,17565,8025,0,0,0,158216,48941,27138,206693,23692,61495,1149517,16870,149646,126291,47876,31375,82974,83416,644081,91940,2517935,43941,41267,1996204,202418,296809,1064666,1628016,239935
pos6911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64886,0,1993,24598,156138,81816,3019513,4087,0,10011,4214,12142,8069,8874,1703309
pos6914,97228,285379,0,0,0,0,0,0,0,0,175073,0,0,0,674304,1475052,51582,378457,14053260,1466040,5428726,248412,1117856,860721,11957059,10011607,18966453,8470060,13450559,85570
pos6915,270875,888853,16150,0,0,14304,54142,17780,89558,10785,9575,122745,0,29541,998016,1936474,120692,289598,8196851,3142960,3822261,367859,912665,758855,18909655,8489641,12027221,16600734,18906057,109323
pos6919,0,0,0,0,0,0,0,0,0,0,10374,25936,0,0,22866,178798,0,20758,1561596,333359,674463,9419,1073829,96990,19974419,2568195,3202318,14655762,12370991,31806
pos6921,0,13393,0,0,10823,40660,0,0,0,0,0,6358,30379,0,364900,223846,16796,80834,1068199,251239,146965,101841,59051,255026,1013388,195183,391640,1350516,5417948,164114
pos6922,0,55723,0,0,0,0,0,0,0,0,0,0,0,0,174788,4141334,15233,95304,631194,190577,172208,60694,700399,134657,1756696,375322,386795,1542347,3175325,22663
pos6924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641901,0,22021,37278,6321,20889,0,109644,0,203715,27165,212761,42743,1501713,0
pos6925,0,11991,0,0,19232,0,0,41319,27297,0,0,0,191496,12292,19651,215474,2729,74424,18387,12345,21790,17024,1345104,25983,227018,822092,66851,306059,898075,31773
pos6927,0,37347,0,0,24858,0,0,0,0,0,0,0,0,0,63743,477563,0,22023,512544,25860,14893,3176,31510,36502,326904,83319,441683,48879,2880372,0
pos6934,7720,45279,0,0,0,0,0,0,0,0,0,0,0,0,54271,4008169,0,44421,2494451,295808,2167358,13443,119239,124227,2933591,335224,1405043,2873288,3784356,0
pos6936,97922,0,0,0,0,62442,615318,27797,18324,0,165193,76704,29248,19791,284278,1872033,395598,751180,996556,2514900,1293355,219498,774799,145052,816005,746959,3002576,513079,1228313,538045
pos6941,35378,70776,0,0,0,0,0,0,0,0,0,0,0,0,556997,2260419,12044,310850,3040616,951823,1749085,337812,152843,396509,4010513,1502556,2431514,4562268,27236787,202036
pos6942,16444,49449,46554,32275,457255,163843,904431,105930,0,63873,196310,291922,581549,97462,1907719,1313192,418290,367788,11173970,5003875,2681869,281289,3158888,1370696,61757675,15407210,21111944,85515248,64986020,446825
pos6943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781584,3877,24788,3393103,536452,2045857,0,23061,0,5075314,1411382,2948434,3489335,4054626,3713
pos6945,13076,549120,11789,0,0,0,230815,0,16182,11770,459148,197423,0,34395,634557,47898089,122497,1390061,3743746,638596,1487488,59597,1241255,2052984,3124634,1114578,2371010,2640364,2061181,35168
pos6946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12292,0,22082,290582,19958,440480,21048,181844,0,11945629,637287,120959,9224222,13770072,0
pos6949,0,17209,8041,0,34368,26440,10842,0,0,8423,15438,0,35633,0,263454,703694,33750,475675,1572235,338931,450181,352806,62196,121851,2870957,629961,767520,1786527,1870841,12188
pos6953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54036,0,107250,0,0,0,0,445131,0,7627,702168,0,0,96975,0
pos6955,16292,0,0,0,0,18764,13158,11981,0,0,25804,23167,0,10152,60637,60301,20125,137580,1861789,235066,1264538,58909,107037,83246,5651348,1554413,3163513,7126552,5862618,73250
pos6959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35874,80870,0,0,0,0,0,47702,3235,4346,38430,1527640,0
pos6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37250,0,4677,0,0,1269738,164151,39046,494568,0,0,541917,0
pos6964,0,0,0,0,0,0,0,0,0,0,10023,0,0,0,83361,229304,0,15778,1418009,10169,18972,0,35186,29929,525171,47955,180850,231765,987045,0
pos6967,0,0,0,0,15127,0,0,11284,21755,82146,51963,14918,78957,291444,491480,423590,135708,186068,264158,30516,210241,113182,313187,46595,1512483,526278,599852,1400482,1728509,224792
pos6969,0,0,0,0,0,0,0,0,0,0,0,0,0,61717,331886,604157,9962,245384,162381,136872,142502,1080731,827473,205508,544770,570727,674046,540829,1313568,386692
pos6970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670772,135238,0,31727,65406,0,0,52027,65110,48412,110078,463551,122737,222378,474033,34105
pos6971,34869,37007,68816,47437,32506,115316,40380,953187,23811,57913,23351,163323,5593306,12613,166475,268078,290752,123184,1693510,635418,1456564,381395,1833867,63200,4823639,1638560,2849896,3879329,6047223,121110
pos6976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16229,0,0,0,0,37869,0,0,220811,0,0,0,0
pos6977,0,87231,0,0,457255,58572,904431,76998,0,32010,45090,84697,581549,0,410556,92757,22422,70070,1811931,725607,882115,135632,98887,1370696,1684232,402183,1582915,1256445,3344708,70352
pos6981,49868,25673,61347,15839,42791,122876,29761,40303,11388,67866,92525,27966,71698,50668,111620,574835,51444,2234009,284868,2805931,1849654,341308,214923,643058,108604,62979,264955,60619,82105,1891328
pos6983,0,15521,0,0,54693,0,0,0,0,0,12532,0,0,0,195807,132127,26008,43641,1062515,108411,509672,46214,96940,68815,3807981,1410174,1653537,4155925,4673193,57262
pos6986,0,11595,0,0,0,0,0,0,0,0,0,0,0,0,20354,377047,0,32971,114087,31483,24639,19658,36349,19574,299605,50309,301719,111895,1718302,0
pos6989,17061,9281,0,12142,0,80503,0,7802,0,0,0,18025,0,0,28879,95157,17046,54327,1669484,226600,1279471,18983,103388,38872,3796535,1535045,2387696,4167615,4177269,18600
pos6990,0,12774,0,0,151193,0,9456,0,0,0,0,12187,0,0,97815,349489,22671,83102,6154380,918095,1156653,119276,520162,124998,10619973,2590238,3913115,15588332,11640049,110957
pos6991,83485,368541,0,0,0,0,0,0,0,0,0,0,0,0,43505,3441322,2273,54761,431479,488844,1243450,23928,79098,109115,2600525,973810,2045587,2604359,2018461,0
pos7001,0,0,0,0,21609,0,0,0,0,0,0,0,0,0,0,0,0,48776,0,11463,0,0,237516,0,0,3455,5717,21579,206415,20022
pos7004,11240,62476,32730,7895,2149570,1873173,1118165,202252,0,236284,45860,47656,5214514,26120,970118,119133,71334,127581,380001,665544,222887,336287,134494,352996,1523667,323050,526505,1865305,1658590,104924
pos7005,0,0,6215,0,0,0,0,0,8774,0,0,0,0,0,3126,0,4437,30488,0,11455,2281,0,570479,10884,112455,347159,0,0,361950,0
pos7006,0,0,6215,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,21711,0,5027,2281,0,275410,11774,12136,77769,4053,0,91880,0
pos7007,0,0,0,0,0,0,130616,0,27222,0,0,0,0,0,7875,170513,69892,0,6393,0,15942,0,0,0,536300,193058,726493,0,4514207,48452
pos7009,0,0,0,0,27417,18071,0,0,0,0,0,0,587843,0,0,0,0,5179,0,0,0,0,0,0,0,41139,0,0,64604,0
pos7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8305,13519,0,72421,0,60039,890931,0,0,106672,0,0,142005,339666
pos7016,0,0,0,0,0,0,0,0,0,0,9850,30241,0,0,7875,100347,56993,6988,186559,143933,247343,14993,1766154,0,1777545,425913,397167,1010812,1841225,14200
pos7019,0,0,0,0,60429,95707,39363,0,0,0,25077,29882,161851,0,194774,508151,28564,97421,996007,715751,506268,23633,687802,49885,10482069,2662521,2293495,2626327,18240374,38428
pos7021,0,60767,0,52882,60033,16350,0,11391,47630,36134,0,0,0,93541,296186,1045353,142219,83232,8524851,1507704,1325673,342789,605210,395199,23084252,6757616,15772784,14239500,31781151,243973
pos7026,0,11446,0,0,0,0,45292,0,10513,19529,17237,17347,0,28504,195333,248558,25910,71213,1465056,1367401,1438410,139240,1132028,650805,3523667,1059788,1270754,3201661,1196421,116711
pos7028,0,0,0,0,0,0,0,0,0,0,0,0,0,9868,0,0,31097,68476,1048859,37786,337275,0,0,9472,1097998,257116,449917,1770243,1889488,0
pos7034,10305,15622,7422,8254,0,198778,13739,13151,93442,10596,82964,998425,52642,98545,83741,50205,75367,57759,947732,69058,306448,5042,25207,60971,3072072,1263693,1764985,3127811,2877583,29750
pos7036,0,18593,17700,21903,0,21346,0,0,0,0,25620,0,0,0,18668,7371,11253,45684,7202,30431,7622,6519,66728,26885,17013,14166,12564,17183,20892,8849
pos7045,7728,0,0,0,0,24692,0,0,23619,9306,67662,64413,29081,0,759410,3618133,290365,144117,2746957,1643352,1814146,251786,99386,190273,5339595,2228771,2674326,4466263,4508565,177772
pos7047,171930,151268,70099,176414,48447,0,66375,142704,180894,203521,54438,21655,133938,37832,191938,399691,21564,105017,1698259,1079084,1866002,405550,515639,252442,2526359,1581386,1784566,1587622,2076285,111672
pos7048,128504,205685,0,0,0,24344,0,0,0,0,25549,0,0,0,0,4294622,0,35098,1014719,205189,151659,0,211261,34406,331874,164997,379341,234173,1228331,0
pos7049,173018,335973,67959,0,125568,70734,81455,0,128450,74360,157755,240047,157867,170335,152935,127741,59923,67827,196191,108365,206027,88084,389219,0,3396671,919605,1017178,3153572,3370915,123763
pos7050,0,0,0,0,0,0,0,0,8774,0,0,0,0,0,3126,0,4884,30488,0,11455,0,0,570479,10884,112455,347159,3285,0,361950,0
pos7051,0,0,0,0,0,0,0,0,0,0,59990,0,0,0,118153,8051390,157147,393251,2839713,3367814,9043203,0,119636,524752,3247703,11078315,8903528,8403919,4959668,9224
pos7063,194340,145997,181265,157196,494099,348131,260794,2952851,378927,337953,493500,2037543,21856521,758735,670389,535349,1161149,69898,1277693,300927,1099470,445443,241901,36759,3031558,1453204,1659319,3939301,3104036,214717
pos7065,22138,152715,9138,0,0,66074,0,0,0,31984,255386,373655,73420,6953,78908,191117,9945,39022,1466826,262738,810525,49476,514260,12866,4396436,823655,1722702,4164752,3899194,68142
pos7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8177,0,0,0,0,0,0,79118,0,0,28808,0,0,8741,0
pos7069,0,0,0,0,0,0,63360,0,0,7285,22596,10865,0,0,297018,127416,53158,144497,721663,464493,426917,335632,448118,315434,5023210,782825,1490680,2891117,3591121,111261
pos7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430634,349375,1367553,0,102914,171691,969495,411420,404954,1549931,2199227,0
pos7075,0,0,0,0,0,0,0,0,0,0,15828,13345,0,0,81665,23239,17686,65517,424253,652538,468046,73940,192449,39167,2733753,206245,786242,1096333,1671314,64554
pos7077,10649,0,0,0,0,16294,0,0,0,24897,0,0,0,7616,0,39040,0,88447,2459239,541314,2886359,4091,2615203,51572,342141,543223,577072,437878,1701922,8274
pos7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663220,119272,17628,183249,0,0,133553,4223
pos7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16739,6187,44286,3456423,874364,1965143,64636,983594,119104,2523264,1174239,1149872,3684390,3244504,6000
pos7083,0,0,0,0,0,0,0,0,0,24606,1049286,384501,0,0,150325,177427,2598,75928,141475,194216,141922,1468345,120505,239873,1066138,1115945,787038,580639,580730,285290
pos7087,0,0,0,0,0,28559,0,0,0,0,52694,17403,25442,16351,7706,136955,80350,97456,1015215,294485,965452,11872,148026,0,4274773,1197123,1728229,3881490,4952952,31402
pos7088,0,0,0,0,27417,18071,0,0,0,0,0,0,587843,0,0,0,0,5179,0,0,0,0,0,0,0,41139,0,0,64604,0
pos7091,11709,11343,10490,23139,15188,46137,0,39533,17735,12301,37150,92080,0,0,221997,81714,105158,100248,210340,102960,222375,25852,198566,0,1278361,915243,765476,16379498,2006620,81269
pos7093,10660,0,0,0,21616,25363,0,0,0,0,0,0,0,0,61881,30385,0,34537,1687003,237874,1136653,0,231989,100254,583689,149096,695438,1030710,1570584,0
pos7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188046,404919,214784,4359,8216,0,0,7968,46105,57909,19467,8263,0,4332,8381,133070
pos7095,6509,8140,0,0,0,0,0,0,0,0,107319,142687,0,0,0,16112,0,0,0,0,0,0,0,0,0,0,50013,0,715431,0
pos7097,0,0,16906,0,0,0,0,0,0,15998,0,0,0,0,0,0,0,6575,0,3182,0,0,5672,0,28901,0,86802,50280,51375,0
pos7102,44324,24574,221246,154362,101316,12847,196412,180369,201020,291889,45374,44346,290117,50385,0,12418,31963,22633,24779,22472,21477,91218,216330,60470,27152,175483,24535,81901,80752,38290
pos7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6412,6675,0,0,0,0,0,0,3498,9705,0,682683,0
pos7110,0,0,0,0,78331,153853,22981,9333,0,0,0,0,0,0,0,0,0,22131,0,0,0,5772,59012,0,6660,16583,0,0,5653,26854
pos7111,0,0,0,0,635354,249827,14920,0,0,0,18011,15971,5213582,0,1522867,11057025,178633,833677,445197,92605,1192646,1291041,453903,132871,1023299,667581,794343,1331979,3712049,696173
pos7114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8358,0,0,0,0,583756,5512,0,58791,0,0,136626,0
pos7115,53152,5803,7462,0,13640,28907,12492,9845,13683,23191,86198,102175,9392,45406,19095,77274,33045,23601,13766,16208,21521,26161,116474,150201,35494,115908,21852,19071,64588,18063
pos7117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,0,0,0,0,0,247363,0,0,112847,0,0,9635,0
pos7119,0,0,0,0,0,0,32635,0,0,0,0,0,0,0,0,160005,0,9227,286885,248246,179182,99347,3590702,71113,202414,1019521,84689,38539,818287,0
pos7122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6647,7888,0,7780,183669,4645,41303,4770,0,0,134754,74200,180276,133912,1084930,0
pos7127,17366,11145,12771,0,0,18764,0,11981,0,0,25804,13429,29452,10152,11098,95761,20125,152997,3475280,1010626,3589035,68089,134454,232802,2963661,1498163,2107637,4089293,4550750,37847
pos7128,658248,1035011,0,52983,8134,2759741,13911,0,83035,8714,414171,485348,0,214016,230764,1751850,203704,268724,1871771,699633,702568,191357,342400,166746,5990146,1422402,1352545,5997139,5670291,63673
pos7129,0,0,0,0,0,0,0,0,0,0,0,0,425974,0,0,0,0,13396,0,5292,0,0,0,0,0,0,0,0,0,0
pos7130,0,0,0,0,0,0,0,0,0,0,0,14559,0,7810,0,24783,8462,44682,465375,146949,487756,25852,21001,5599,1800162,427199,894901,2729983,2837065,23129
pos7134,0,79953,0,79548,0,0,0,0,0,0,131267,0,0,0,60249,17745,19378,0,2428408,906951,942275,19188,17785,43391,1561092,632499,901536,1132668,1448767,0
pos7137,0,0,0,0,0,4156,0,0,0,0,0,0,0,0,0,0,0,76678,3548905,438355,2527965,19732,101481,118657,1044263,662142,615808,1300892,2003225,0
pos7139,10444,25527,51810,130175,258335,12158,24384,55200,82195,156751,294393,415223,276077,646014,539908,62197,35228,335823,916949,340984,606298,275716,51417,60402,1485217,581932,776781,831778,1207162,121992
pos7140,30769,0,0,0,0,0,94518,0,0,0,30129,0,71493,0,35588,4523081,399702,517866,195235,1255410,1618638,40212,368263,8012,176820,366119,871038,356357,472110,148037
pos7142,9476,6663,16011,9102,0,36744,0,30311,11133,20606,61677,75281,0,0,0,7302,6956,46590,191953,49201,206061,9843,0,0,1695641,865340,1111508,1520348,1474269,26388
pos7148,0,0,0,0,144672,175647,0,0,0,0,0,0,0,0,0,3433323,6127,0,225112,74297,538249,0,33220,0,4770866,64062,1003227,2297103,4223455,0
pos7150,9248,40920,0,8760,15532,12114,0,53205,0,0,21768,24047,693702,8002,13416,33092,5475,27577,776692,138838,777995,31027,50069,11478,1924899,620564,1163693,2343927,2060996,42591
pos7151,134748,159054,15403,0,29052,39860,283366,0,33716,46665,162982,25709,46364,0,4058096,113368379,9896,271079,2698643,1863639,1951513,48189,1799925,3951522,3216632,2193474,3306968,2464600,2439625,19003
pos7152,0,0,0,0,0,0,0,0,0,0,23216,11803,0,0,14609,78868,17698,15643,1524838,155729,673930,43134,470008,32889,6184386,500634,833467,3227898,2441476,85447
pos7154,10382,0,0,0,0,0,0,0,0,0,0,0,0,0,10235,1639583,135467,194439,1453625,802174,771051,0,505465,60155,5202569,496533,929861,3006359,3477797,68055
pos7155,0,31548,0,0,33117,0,1171481,0,0,0,0,0,43986,0,464346,297136,99870,130170,1724405,458726,734707,337269,2273445,7191403,2122596,923177,1580595,1911689,1448942,257088
pos7158,0,0,0,0,0,0,18146,0,0,0,0,40535,0,0,100590,164783,12189,34141,1632990,251604,520066,255983,228250,149719,1563654,335439,552737,1378118,1263769,22928
pos7159,0,0,0,0,0,9991,0,0,9661,18189,43926,32746,0,0,21135,53525,22578,9143,2546777,237721,655880,19172,424973,26349,1856650,742610,3097171,5803559,2007549,58348
pos7166,6435,0,0,0,0,42587,0,0,0,0,0,0,0,0,472604,406517,179964,92781,1030342,142460,506179,125181,1516967,7891,1547810,518948,662211,1499196,1992743,253662
pos7171,0,0,0,0,0,0,0,0,0,0,56598,18714,0,0,9580,331910,4666,14779,2710430,954847,351964,8198,409808,114593,19628773,1206025,1712216,3175202,3481745,45077
pos7184,0,12999,0,0,0,0,0,0,0,0,0,0,0,0,24779,6232111,0,27434,461692,36328,29327,23928,5093,43290,125952,71782,98173,245101,1321203,28055
pos7187,9703,9253,0,0,0,0,0,9692,19604,0,27656,0,0,37854,207534,70330,31309,85215,237152,137644,224377,27113,72003,553260,934917,435055,298219,456439,640453,43043
pos7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211734,75251,11428,152131,349538,228203,440578,100726,31733,198779,1006197,513849,537603,1702529,1132493,79571
pos7192,0,0,0,0,0,0,0,0,8987,0,29069,34856,0,0,71627,87903,89574,41142,231342,123542,306762,864401,1766154,0,1425433,425913,414249,917411,1578089,49114
pos7205,0,7698,0,0,0,0,0,0,0,0,0,34713,0,0,98745,186196,12487,25832,444415,184271,273725,279603,158832,60679,944798,287680,398315,1239940,1190996,67353
pos7206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8767,0,0,0,0,1619243,90592,15372,370927,0,0,0,0
pos7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246612,63985,7857,152131,458873,259435,512366,100726,31733,167929,874169,513849,546603,1853574,1154934,79571
pos7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499,0,0,0,0,0,0,3707179,59318,44189,292218,0,0,145809,8573
pos7213,0,18913,9138,0,0,66074,0,0,0,31984,276475,389388,85077,6953,22986,187844,10058,33633,1617702,191836,590557,18777,482528,12866,8255239,799604,1722702,3389729,5348270,20015
pos7215,12853,27340,0,0,0,12951,0,0,0,0,15522,8687,0,0,0,0,0,10778,475999,102970,470139,0,130113,0,736821,525906,334681,1658032,1077516,3437
pos7218,0,0,0,0,0,0,0,0,0,0,0,0,1224717,0,0,0,0,9464,0,8474,0,0,158563,0,0,18995,0,0,5192,61700
pos7221,0,118200,0,29627,0,0,14037,0,0,0,0,0,0,0,163691,21506336,34241,126463,1106715,354807,334674,94948,344953,214085,4402865,910381,2260617,3622405,6398902,147989
pos7238,117277,133124,88964,110599,50078,49823,118452,397040,67182,78345,224346,64795,175723,95327,269954,378559,98536,242530,3572102,1324191,1466952,76380,315319,172540,5888032,9547301,8515373,6465095,8300300,100859
pos7240,350125,143327,148420,206301,0,18251,0,777949,248630,606632,0,0,0,0,3032486,1730368,156591,569639,499077,9793,15978,87907,1700103,816909,4304227,1116058,3140116,2327057,6787160,224598
pos7244,0,46349,0,0,0,0,0,0,0,0,25780,0,0,0,23653,226218,0,668737,6582747,4282231,7466271,11141514,441222,299052,7330070,4823100,6415560,4713300,3321904,3638077
pos7245,0,0,0,0,0,0,0,0,0,0,0,0,20324,0,0,161660,0,10655,295044,681961,202651,0,80627,41444,5483428,1479636,3198290,2595191,7556714,0
pos7246,114394,51964,382568,285916,354654,204906,305036,287921,285710,303297,186651,217042,361358,445957,229349,9562437,35779,313629,8656656,3541583,3998302,93793,285331,914405,6423748,3425588,7208720,5296127,6251563,45957
pos7249,0,30884,0,0,0,0,21216,0,0,0,47801,72978,0,0,491896,541911,43761,378106,2290551,327481,597579,23507,486488,245366,7418581,1173915,4893024,3832937,9061383,27079
pos7251,13067,7318,0,0,1781384,2178249,16061,205139,0,0,54213,69801,5934704,0,168699,185044,13750,69249,1549847,482416,2863914,21925,1062243,97057,5498013,1211975,3620897,4654185,4354349,26514
pos7257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121160,4748919,81751,33478,1289345,412391,348441,135525,3784723,81340,1332653,658757,2284079,2335927,1199727,75178
pos7258,0,0,0,0,0,0,8441,0,0,0,0,0,0,0,0,20648,93866,30276,685432,368731,188208,0,63870,9300,2009133,2401460,2548596,2516152,2830804,0
pos7264,401882,810719,284066,199423,242743,80582,584071,240300,333819,239642,115451,62078,521576,122424,367962,728805,168602,106709,1114319,1052701,497991,855620,233810,503592,1457452,743970,1871684,1613683,1282776,484992
pos7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70330,0,8585,0,0,1043600,0,7666,949987,0,0,719732,0
pos7285,0,0,11158,0,12496,692272,13105,90447,0,0,3800413,3513823,27382,11267,1366593,1884175,597043,494033,15933232,7836389,2812313,391496,3882928,944624,100785770,24384955,32693699,117997674,78710817,366026
pos7298,47506,8850193,16875,9530,39917,8463,79739,34556,75364,42380,35806,25495,13976,35711,301439,114026,29924,27069,2595381,1795504,4743831,400618,1149870,277085,5320673,1096625,4006181,3775190,4540220,662347
pos7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358963,0,6017,0,0,0,14729,115043,182942,85783,131994,0
pos7306,13079,59078,0,0,0,0,12377,0,0,15537,0,0,0,0,185773,41462075,19260,83310,1652471,507607,536939,71618,175550,168741,2863050,956147,1484789,4164604,3428521,41469
pos7307,10543,106511,255000,108264,140843,61360,95029,232516,174837,436846,1657915,389068,765353,423184,279641,139735,122261,176198,1757731,724603,566909,146886,85810,38186,1305673,537350,809338,1250609,1278085,81160
pos7312,5984,0,0,0,0,5612,0,0,0,6984,219574,14225,0,0,0,41008,4271,107164,1696795,472046,2423388,31653,2646388,64795,642277,848523,328312,633801,1755508,16578
pos7314,143352,26477,176021,58196,121070,376482,26562,149080,191653,133347,687995,417103,178673,145663,517005,955386,320704,170825,2115527,851843,2862244,185324,2467705,129086,1819598,869033,1616760,1278239,1787613,134717
pos7317,125586,103093,0,0,0,0,0,0,0,0,221842,18665,0,0,173316,2431607,10142,1032766,7990092,1642435,3657156,27988,2217752,394203,8157487,3795747,6118585,5415454,7372203,12380
pos7321,30780,171268,87128,711868,0,0,51840,27815,679014,57031,295021,259897,5286,1715417,762267,1525728,876372,1147649,906661,1021265,1206478,844481,901287,641457,1213065,1069546,1318782,1245657,1297666,1663784
