"","C-FOMI-AGAR-POT-63-16S","C-FOMI-AGAR-POT-64-16S","C-PENI-AGAR-OAT-65-16S","C-PENI-AGAR-OAT-66-16S","C-PENI-AGAR-POT-56-16S","C-PENI-AGAR-POT-57-16S","C-PENI-AGAR-POT-62-16S","C-UNKN-AGAR-OAT-50-16S","C-UNKN-AGAR-OAT-52-16S","C-UNKN-AGAR-OAT-59-16S","C-UNKN-AGAR-OAT-60-16S","C-UNKN-AGAR-OAT-61-16S","C-UNKN-AGAR-POT-55-16S","C-UNKN-AGAR-POT-67-16S","F-MSUB-WOOD-EPB-20-16S","F-MSUB-WOOD-EPB-22-16S","F-MSUB-WOOD-SAB-28-16S","L-CBRA-BARK-BOJ-02-16S","L-CFUR-BARK-BOJ-01-16S","L-CFUR-BARK-BOJ-11-16S","L-CFUR-BARK-BOJ-12-16S","L-CFUR-WOOD-BOJ-15-16S","L-CSTE-BARK-UKN-42-16S","L-CSTE-WOOD-EPB-39-16S","L-CTRI-BARK-BOJ-06-16S","L-CTRI-BARK-BOJ-08-16S","L-CTRI-BARK-BOJ-21-16S","L-CTRI-BARK-BOJ-36-16S","L-CTRI-BARK-BOJ-46-16S","L-CTRI-WOOD-BOJ-26-16S"
"ASV1739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99939347212946,0,0
"ASV1740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99939347212946,0,0
"ASV1741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00810714691136,0
"ASV1742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99939347212946
"ASV1743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99939347212946
"ASV1744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99939347212946
"ASV1745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99939347212946
"ASV1750",0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1754",0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1761",0,0,0,0,0,0,5.97356070583215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1764",0,0,0,0,0,0,0,0,0,5.97859558581311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1765",0,0,0,0,0,0,0,0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1768",0,0,0,0,0,0,0,0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1770",0,0,0,0,0,0,0,0,0,0,2.30462387086484,1.92609533022279,5.06234946917464,3.06390669300359,0,3.92261923547629,0,0,0,0,0,0,0,0,0,2.30462387086484,0,0,0,0
"ASV1771",0,0,0,0,0,0,0,0,0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97461100623705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97954190953814,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97664480540345,0,0,0,0,0,0,0,0,0,0
"ASV1780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84997221013579,5.15842437886,0,0,0,0,0,0,0,0,0
"ASV1781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97859558581311,0,0,0,0,0,0,0,0,0
"ASV1782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97859558581311,0,0,0,0,0,0,0,0,0
"ASV1783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97859558581311,0,0,0,0,0,0,0,0,0
"ASV1784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97859558581311,0,0,0,0,0,0,0,0
"ASV1785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97859558581311,0,0,0,0,0,0,0,0
"ASV1786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97859558581311,0,0,0,0,0,0,0,0
"ASV1787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97954190953814,0,0,0,0,0,0,0
"ASV1788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97763014718119,0,0,0,0,0,0
"ASV1789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97763014718119,0,0,0,0,0,0
"ASV1791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52159396394172,0,0,4.22001354027792,0,0,0
"ASV1795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97356070583215,0,0
"ASV1796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97356070583215,0,0
"ASV1797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97356070583215
"ASV1798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97356070583215
"ASV1803",5.95416527691902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1805",0,0,5.95323743328743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1806",0,0,0,5.95034066523343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1808",0,0,0,5.95034066523343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1812",0,0,0,0,5.10971004193674,0,0,0,0,0,0,0,0,0,0,0,4.53296798524737,0,0,0,0,0,0,0,0,0,0,0,0,2.84873795337134
"ASV1814",0,0,0,0,0,0,5.94725692417298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1816",0,0,0,0,0,0,5.94725692417298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1817",0,0,0,0,0,0,5.94725692417298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1818",0,0,0,0,0,0,5.94725692417298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1819",0,0,0,0,0,0,0,0,0,0,5.95034066523343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1820",0,0,0,0,0,0,0,0,0,0,0,2.60398111002659,0,4.02983007942743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40606931458204
"ASV1821",0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1823",0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1825",0,0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9483071024003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9483071024003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95323743328743,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95034066523343,0,0,0,0,0,0,0,0,0,0
"ASV1831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,0,0,0
"ASV1833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,0,0,0
"ASV1834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,0,0
"ASV1835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95132589263062,0,0,0,0,0
"ASV1836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95034066523343,0,0,0,0
"ASV1837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95034066523343,0,0,0,0
"ASV1838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94725692417298,0,0
"ASV1842",0,0,5.92644441956663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1843",0,0,5.92644441956663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1844",0,0,0,5.92354800015198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1845",0,0,0,5.92354800015198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1849",0,0,0,0,5.36998867861617,0,0,0,0,0,4.38368958166871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1851",0,0,0,0,0,5.92644441956663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1852",0,0,0,0,0,5.92644441956663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1853",0,0,0,0,0,0,5.92046463099894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1854",0,0,0,0,0,0,5.92046463099894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1857",0,0,0,0,0,0,5.92046463099894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1860",0,0,0,0,0,0,0,5.92254215530636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1861",0,0,0,0,0,0,0,5.92254215530636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1862",0,0,0,0,0,0,0,5.92254215530636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1864",0,0,0,0,0,0,0,0,5.92151468248328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1865",0,0,0,0,0,0,0,0,5.92151468248328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1868",0,0,0,0,0,0,0,0,0,0,0,5.92354800015198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92737215167494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92151468248328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92151468248328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92151468248328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92354800015198,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55593146408628,3.92652545007672,0,0,0,0,0,0,0,0,0
"ASV1876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92549831935159,0,0,0,0,0,0,0,0
"ASV1877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92644441956663,0,0,0,0,0,0,0
"ASV1881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92046463099894
"ASV1887",5.9000719937206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1888",0,0,5.89914437738237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1889",0,0,5.89914437738237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1890",0,0,5.89914437738237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1892",0,0,0,5.89624831988308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1893",0,0,0,5.89624831988308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1900",0,0,0,5.89624831988308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1903",0,0,0,0,0,0,0,5.89524260088939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1904",0,0,0,0,0,0,0,0,5.89421525671436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1905",0,0,0,0,0,0,0,0,5.89421525671436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1907",0,0,0,0,0,0,0,0,0,5.89819839530572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1909",0,0,0,0,0,0,0,0,0,0,5.48440388579879,0,0,0,0,0,0,0,0,0,0,0,0,4.02983007942743,0,0,0,0,0,0
"ASV1910",0,0,0,0,0,0,0,0,0,0,0,0,5.89723330545261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89421525671436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,4.45721094906755
"ASV1914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89914437738237,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01423276630199,3.41052348130679,0,0,4.304750616241,0,0,0,0,0,0,0,0
"ASV1917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89819839530572,0,0,0,0,0,0,0,0
"ASV1919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89914437738237,0,0,0
"ASV1920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89316533679918,0,0
"ASV1921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89316533679918
"ASV1922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89316533679918
"ASV1927",0,5.87404790292882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1930",0,0,0,0,0,5.87131774561536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1933",0,0,0,0,0,0,5.86533948205206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1936",0,0,0,0,0,0,0,5.86741647582404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1937",0,0,0,0,0,0,0,5.86741647582404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1938",0,0,0,0,0,0,0,5.86741647582404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1939",0,0,0,0,0,0,0,5.15548176414625,0,0,0,0,0,0,0,0,4.60218723558553,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1941",0,0,0,0,0,0,0,0,0,5.8703718862631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1942",0,0,0,0,0,0,0,0,0,0,5.86842206408047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1943",0,0,0,0,0,0,0,0,0,0,0,0,5.86940692169565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8663892652909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41052348130679,0,0,0,0,0,3.24998882308581,5.20276788611211,0,0,0,0,0,2.60107412473747
"ASV1948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87131774561536,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86842206408047,0,0,0,0,0,0,0,0,0,0
"ASV1951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86842206408047,0,0,0,0,0,0,0,0,0,0
"ASV1952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8703718862631,0,0,0,0,0,0,0,0,0
"ASV1953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8703718862631,0,0,0,0,0,0,0,0,0
"ASV1954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87131774561536,0,0,0,0,0,0,0
"ASV1955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86940692169565,0,0,0,0,0
"ASV1956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86940692169565,0,0,0,0,0
"ASV1957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86940692169565,0,0,0,0,0
"ASV1958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86842206408047,0,0,0,0
"ASV1959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86842206408047,0,0,0,0
"ASV1960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86842206408047,0,0,0,0
"ASV1961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86842206408047,0,0,0,0
"ASV1962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86533948205206,0,0
"ASV1964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86533948205206
"ASV1966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86533948205206
"ASV1971",0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1972",0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1973",0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1974",0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1975",0,0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1976",0,0,0,0,0,4.03170771161728,0,0,0,0,0,5.40914403727211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1979",0,0,0,0,0,0,5.83696635303262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1982",0,0,0,0,0,0,0,0,5.83801599418467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1983",0,0,0,0,0,0,0,0,5.83801599418467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1984",0,0,0,0,0,0,0,0,5.83801599418467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1985",0,0,0,0,0,0,0,0,5.0093314069448,0,0,4.21715969204709,3.24814374828883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1986",0,0,0,0,0,0,0,0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84387117986542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83801599418467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8400485181293,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84294380881651,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84199807704695,0,0,0,0,0,0,0,0,0
"ASV1994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84199807704695,0,0,0,0,0,0,0,0
"ASV1995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84294380881651,0,0,0,0,0,0,0
"ASV1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84103324272485,0,0,0,0,0,0
"ASV1998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84103324272485,0,0,0,0,0
"ASV2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8400485181293,0,0,0,0
"ASV2001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83696635303262,0,0
"ASV2002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83696635303262,0,0
"ASV2003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84567359833689,0
"ASV2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83696635303262
"ASV2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83696635303262
"ASV2011",0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2016",0,0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2017",0,0,0,0,5.28833785589375,0,0,3.40954818642534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24421653788547,0,0
"ASV2018",0,0,0,0,0,5.81400060455421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2019",0,0,0,0,0,5.81400060455421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2020",0,0,0,0,0,5.45015369605374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81507091403104,0,0,0,0,0,0,0
"ASV2023",0,0,0,0,0,0,5.80802398917266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2026",0,0,0,0,0,0,0,5.8101004095575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2027",0,0,0,0,0,0,0,0,5.80907348249973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2028",0,0,0,0,0,0,0,0,5.80907348249973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2029",0,0,0,0,0,0,0,0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2030",0,0,0,0,0,0,0,0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2031",0,0,0,0,0,0,0,0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80907348249973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81400060455421,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81400060455421,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81110572049962,0,0,0,0,0,0,0,0,0,0
